Brand,Engine name,End_of_production,Price
Citroen,2.0 HDi (109 Hp) FAP,2004,47102
Citroen,2.0 HDi (90 Hp),2004,12904
Citroen,1.8i 16V (116 Hp) Automatic,2004,19276
Citroen,1.8i 16V (116 Hp),2004,37999
Citroen,3.0i V6 24V Carlsson (235 Hp),2004,29551
Citroen,3.0i V6 (207 Hp) Automatic,2004,22303
Citroen,3.0i V6 (207 Hp),2004,23212
Citroen,2.2 HDi (136 Hp) FAP Automatic,2004,27948
Citroen,2.2 HDi (136 Hp) FAP,2008,12330
Citroen,2.0i HPi (140 Hp),2003,8815
Citroen,2.0i 16V (136 Hp) Automatic,2004,9390
Citroen,2.0i 16V (136 Hp),2004,7665
Citroen,2.0 HDi (110 Hp) FAP Automatic,2004,18476
Citroen,2.0 HDi (110 Hp) Automatic,2004,32285
Citroen,2.0 HDi (110 Hp),2004,12655
Citroen,2.0 HDi (109 Hp) FAP,2004,47102
Citroen,2.0 HDi (90 Hp),2004,12904
Citroen,1.8i 16V (116 Hp),2004,37999
Citroen,1.6 (181 Hp) Plug-in Hybrid e-EAT,0,13778
Citroen,1.5 BlueHDi (131 Hp),0,33811
Citroen,1.2 PureTech (131 Hp) Automatic,0,22549
Citroen,1.2 PureTech (131 Hp),0,12165
Citroen,1.2 (136 Hp) Mild Hybrid e-DSC,0,22186
Citroen,Hybrid 225 (225 Hp) Plug-in Hybrid Automatic,0,39928
Citroen,2.0 BlueHDi (178 Hp) Automatic S&S,0,23989
Citroen,1.8 380THP (204 Hp) Tiptronic,0,29839
Citroen,1.6 PureTech (181 Hp) Automatic S&S,0,49693
Citroen,1.6 350THP (167 Hp) Tiptronic,0,24646
Citroen,1.5 BlueHDi (131 Hp) S&S,0,48089
Citroen,1.5 BlueHDi (131 Hp) Automatic S&S,0,31835
Citroen,1.2 PureTech (131 Hp) S&S,0,12657
Citroen,1.2 PureTech (131 Hp) Automatic S&S,0,20074
Citroen,1.6 PureTech (181 Hp) Automatic,0,25406
Citroen,3.0i V6 (211 Hp) Automatic,2012,6390
Citroen,3.0 HDi Biturbo V6 (241 Hp) Automatic,2012,10084
Citroen,2.7 HDi Biturbo V6 (204 Hp) Automatic,2009,15548
Citroen,2.2 HDi Biturbo 16V (170 Hp) Automatic,2010,38021
Citroen,2.2 HDi Biturbo 16V (170 Hp),2009,14508
Citroen,2.2 HDi Biturbo (170 Hp) FAP Automatic,2009,14077
Citroen,2.2 HDi Biturbo (170 Hp) FAP,2009,31948
Citroen,2.0i 16V (140 Hp) Automatic,2009,7684
Citroen,2.0i 16V (140 Hp),2009,26923
Citroen,2.0 HDi (163 Hp) Automatic,2014,43936
Citroen,2.0 HDi (163 Hp),2014,18398
Citroen,2.0 HDi 16V (136 Hp) FAP,2009,31609
Citroen,2.0 HDi 16V (120 Hp),2009,14682
Citroen,3.0i V6 (204 Hp) Automatic,2005,25433
Citroen,2.2i 16V (158 Hp),2005,31930
Citroen,2.2 HDi Biturbo (170 Hp) FAP Automatic,2008,43852
Citroen,2.2 HDi Biturbo (170 Hp) FAP,2008,7652
Citroen,2.2 HDi 16V (128 Hp) FAP,2006,19699
Citroen,2.0i 16V (140 Hp) Automatic,2008,40276
Citroen,2.0i 16V (140 Hp),2008,28015
Citroen,2.0i 16V (136 Hp) Automatic,2005,13020
Citroen,2.0i 16V (136 Hp),2005,48602
Citroen,2.0 HDi 16V (136 Hp) FAP,2008,7979
Citroen,2.0 HDi 16V (120 Hp),2008,7325
Citroen,2.0 HDi 16V (109 Hp) FAP Automatic,2006,19828
Citroen,2.0 HDi 16V (109 Hp) FAP,2006,32539
Citroen,25 TRi (138 Hp) Automatic,1990,47118
Citroen,25 TRi (138 Hp),1990,31384
Citroen,25 TRD Turbo 2 (120 Hp),1991,9730
Citroen,25 TRD Turbo 2 (106 Hp),1991,24088
Citroen,25 RD (75 Hp) Manual 5-speed,1991,45798
Citroen,25 RD (75 Hp) Manual 4-speed,1991,23835
Citroen,25 GTi (123 Hp) Automatic,1991,32704
Citroen,25 GTi (123 Hp),1991,5738
Citroen,25 DTR Turbo (95 Hp),1987,45081
Citroen,22 RS (115 Hp),1989,45241
Citroen,20 RE (106 Hp),1991,43359
Citroen,Prestige 25 Turbo 2 (168 Hp),1986,26522
Citroen,Prestige 25 Turbo 2 (160 Hp),1989,24374
Citroen,Prestige 25 (138 Hp) Automatic,1989,35988
Citroen,Prestige 25 GTi (123 Hp) Automatic,1989,31560
Citroen,Limousine 25 DTR Turbo (95 Hp),1987,47742
Citroen,25 Ri (138 Hp),1989,35254
Citroen,25 RD Turbo 2 (120 Hp),1989,15619
Citroen,25 RD Turbo (95 Hp),1987,18952
Citroen,25 GTi Turbo 2 (168 Hp),1989,28088
Citroen,25 GTi Turbo (168 Hp),1986,6183
Citroen,25 GTi Turbo 2 (160 Hp),1989,28386
Citroen,25 GTi (138 Hp) Automatic,1989,7095
Citroen,25 GTi (138 Hp),1989,48168
Citroen,25 GTi (123 Hp) Automatic,1989,43968
Citroen,25 GTi (123 Hp),1989,29468
Citroen,25 DTR (75 Hp),1989,42384
Citroen,22 TRS (115 Hp),1989,41929
Citroen,20 RE (106 Hp) Manual 5-speed,1987,46100
Citroen,20 RE (106 Hp) Manual 4-speed,1987,35347
Citroen,20 RE (102 Hp),1989,8735
Citroen,2.5 TRD Turbo 2 (106 Hp),1989,49228
Citroen,2.5 RD (75 Hp),1989,20879
Citroen,2500 D (75 Hp),1982,15086
Citroen,25 D Turbo (95 Hp),1985,30693
Citroen,25 D (75 Hp),1985,24626
Citroen,25 (138 Hp) Automatic,1985,15883
Citroen,25 (138 Hp),1985,10550
Citroen,2400 (120 Hp) Automatic,1982,27860
Citroen,2000 (106 Hp),1982,7233
Citroen,20 (106 Hp),1985,34591
Citroen,Prestige 25 (138 Hp) Automatic,1985,18511
Citroen,Prestige 25 (138 Hp),1985,30670
Citroen,Prestige 2400 (130 Hp) Automatic,1983,37228
Citroen,Prestige 2400 (130 Hp),1983,6006
Citroen,Limousine 25 D Turbo (95 Hp),1985,39251
Citroen,Limousine 2500 D (75 Hp),1983,33636
Citroen,25 GTi Turbo (168 Hp),1985,18764
Citroen,25 GTi (138 Hp) Automatic,1985,11697
Citroen,25 GTi (138 Hp),1985,31546
Citroen,25 D Turbo (95 Hp),1985,30693
Citroen,25 D (75 Hp),1985,24626
Citroen,25 (138 Hp) IE Automatic,1985,9766
Citroen,25 (138 Hp) IE,1985,12225
Citroen,2400 GTi (130 Hp),1983,5666
Citroen,2400 (128 Hp) Injection Automatic,1983,46797
Citroen,20 (106 Hp),1985,34591
Citroen,Super 2400 (120 Hp) Automatic,1982,45625
Citroen,Super 2400 (120 Hp),1982,16546
Citroen,Super 2400 (116 Hp),1980,27772
Citroen,Super 2000 (102 Hp),1979,34971
Citroen,Super 2500 D (75 Hp),1980,6082
Citroen,2400 (116 Hp) Cmatic,1980,45891
Citroen,2200 D (66 Hp),1978,10364
Citroen,2000 (106 Hp),1982,7233
Citroen,2000 (102 Hp),1979,30294
Citroen,Prestige 2400 (130 Hp) Automatic,1982,39798
Citroen,Prestige 2400 (130 Hp),1982,17466
Citroen,Prestige 2400 (128 Hp) Injection Cmatic,1980,17177
Citroen,Prestige 2400 (128 Hp) Injection,1980,24333
Citroen,Prestige 2400 (116 Hp) Cmatic,1977,25982
Citroen,Prestige 2400 (116 Hp),1977,21977
Citroen,Limousine 2500 D (75 Hp),1982,34710
Citroen,2500 D (75 Hp),1982,15086
Citroen,2400 GTi (130 Hp) Automatic,1982,18154
Citroen,2400 GTi (130 Hp),1982,9360
Citroen,2400 GTi (128 Hp) Cmatic,1980,16197
Citroen,2400 GTi (128 Hp),1980,14170
Citroen,2400 (120 Hp) Automatic,1982,27860
Citroen,2400 (120 Hp),1982,23977
Citroen,2400 (116 Hp) Cmatic,1980,45891
Citroen,2400 (116 Hp),1980,28442
Citroen,2200 D (66 Hp),1978,10364
Citroen,2200 (112 Hp),1976,23198
Citroen,2200 (110 Hp),1976,49292
Citroen,2000 (106 Hp),1982,7233
Citroen,2000 (102 Hp),1979,30294
Citroen,23 (115 Hp),1975,6855
Citroen,21 (115 Hp),1971,11029
Citroen,23 Injection (130 Hp) Automatic,1975,10980
Citroen,23 Injection (130 Hp),1975,9724
Citroen,23 (115 Hp) Automatic,1975,24873
Citroen,23 (115 Hp),1975,6855
Citroen,21 ie (125 Hp) Automatic,1972,36329
Citroen,21 ie (125 Hp),1971,12687
Citroen,21 ie (125 Hp),1971,12687
Citroen,21 (115 Hp) Automatic,1972,23931
Citroen,21 (115 Hp),1971,11029
Citroen,21 (109 Hp),1968,8649
Citroen,20 (99 Hp),1975,33267
Citroen,20 (103 Hp),1971,47177
Citroen,21 (100 Hp),1967,7185
Citroen,21 (109 Hp),1967,26524
Citroen,19 (90 Hp),1967,42288
Citroen,19 (83 Hp),1967,24162
Citroen,19 (83 Hp),1965,16680
Citroen,19 (83 Hp),1964,17471
Citroen,19 (78 Hp),1961,43492
Citroen,19 (83 Hp),1962,48445
Citroen,19 (75 Hp),1961,39353
Citroen,1.6 VTi (120 Hp) Automatic,2015,29676
Citroen,1.6 THP (165 Hp) S&S,2015,45553
Citroen,1.6 BlueHDi (120 Hp) S&S,2015,29797
Citroen,1.6 BlueHDi (100 Hp) S&S,2015,24761
Citroen,1.2 PureTech (110 Hp) S&S,2015,44658
Citroen,1.2 PureTech (82 Hp),2015,38009
Citroen,Racing 1.6 T (202 Hp),2015,16976
Citroen,1.6 VTi (120 Hp) Automatic,2015,29676
Citroen,1.6 THP (165 Hp) S&S,2015,45553
Citroen,1.6 THP (165 Hp),2016,48806
Citroen,1.6 e-HDi (90 Hp) ETG,2015,43331
Citroen,1.6 e-HDi (90 Hp),2015,9319
Citroen,1.6 BlueHDi (120 Hp) S&S,2015,29797
Citroen,1.6 BlueHDi (100 Hp) S&S 79g,2015,25797
Citroen,1.4 HDi (70 Hp),2015,25894
Citroen,1.2 PureTech (110 Hp) S&S,2015,44658
Citroen,1.2 PureTech (82 Hp) S&S ETG,2015,41688
Citroen,1.2 PureTech (82 Hp),2015,38009
Citroen,1.6 VTi (120 Hp) Automatic,2014,17001
Citroen,1.6 VTi (120 Hp),2014,30652
Citroen,1.6 THP (155 Hp),2014,26128
Citroen,1.6 e-HDi Airdream (90 Hp) ETG,2014,44960
Citroen,1.6 e-HDi Airdream (90 Hp),2014,48774
Citroen,1.2 VTi PureTech (82 Hp),2014,48087
Citroen,Racing 1.6 T (207 Hp),2013,5280
Citroen,Racing 1.6 T (202 Hp),2014,39665
Citroen,1.6 VTi Airdream (120 Hp),2014,26540
Citroen,1.6 VTi (120 Hp) Automatic,2014,17001
Citroen,1.6 THP (155 Hp),2014,26128
Citroen,1.6 THP (150 Hp),2011,6620
Citroen,1.6 HDi Airdream (110 Hp) FAP,2011,29833
Citroen,1.6 HDi (90 Hp) FAP,2011,14058
Citroen,1.6 e-HDi (115 Hp) FAP,2014,21850
Citroen,1.6 e-HDi (110 Hp) FAP,2012,34932
Citroen,1.6 e-HDi Airdream (90 Hp) ETG,2014,44960
Citroen,1.6 e-HDi (90 Hp) FAP,2014,21327
Citroen,1.4 VTi Airdream (95 Hp),2012,39544
Citroen,1.4 VTi (95 Hp) GPL,0,28048
Citroen,1.4 VTi (95 Hp) ETG,2013,45408
Citroen,1.4 HDi (70 Hp) FAP,2014,28508
Citroen,1.4 e-HDi Airdream (70 Hp) FAP ETG,2014,49157
Citroen,1.2 VTi PureTech (82 Hp),2014,48087
Citroen,1.2 e-VTi PureTech (82 Hp) ETG,2014,17063
Citroen,2.0 HDi (163 Hp) Automatic,2015,33861
Citroen,2.0 HDi (163 Hp),2015,49545
Citroen,2.0 BlueHDi (181 Hp) Automatic Stop&Start,2015,40806
Citroen,2.0 BlueHDi (150 Hp) Stop&Start,2015,18819
Citroen,1.6 VTi (120 Hp),2015,45926
Citroen,1.6 THP (200 Hp),2015,37803
Citroen,1.6 THP (165 Hp) Automatic Stop&Start,0,31647
Citroen,1.6 THP (163 Hp) Automatic,2015,31332
Citroen,1.6 THP (156 Hp),2015,13848
Citroen,1.6 HDi (112 Hp),2012,6818
Citroen,1.6 HDi (92 Hp),2015,48311
Citroen,1.6 e-HDi (115 Hp) Automatic,2015,41041
Citroen,1.6 e-HDi (115 Hp),2014,14635
Citroen,1.6 e-HDi (112 Hp) Automatic,2013,47519
Citroen,1.6 e-HDi (112 Hp),2013,33625
Citroen,1.6 BlueHDi (120 Hp) Stop&Start,2015,18205
Citroen,1.6 BlueHDi (120 Hp) Automatic Stop&Start,2015,29920
Citroen,1.2 PureTech (130 Hp) Stop&Start,2015,40834
Citroen,2.0 Hybrid4 (200 Hp) Airdream,2015,32011
Citroen,2.0 HDi (165 Hp),2014,19132
Citroen,2.0 HDi (160 Hp) Automatic,2015,44945
Citroen,2.0 BlueHDi (180 Hp) Automatic,2015,16600
Citroen,2.0 BlueHDi (150 Hp),2015,7002
Citroen,1.6 THP (200 Hp),2015,37803
Citroen,1.6 THP (155 Hp) Automatic,2015,24088
Citroen,1.6 e-HDi (115 Hp) Airdream EGS6,2015,37276
Citroen,1.6 BlueHDi (120 Hp),2015,37044
Citroen,Dyane 6 (32 Hp),1983,35570
Citroen,Dyane 4 (24 Hp),1976,47936
Citroen,Dyane 6 (32 Hp),1974,34823
Citroen,Dyane 4 (24 Hp),1974,43245
Citroen,Dyane 6 (33 Hp),1970,46647
Citroen,Dyane 6 (28 Hp),1969,10300
Citroen,Dyane 4 (24 Hp),1970,46680
Citroen,0.4 (21 Hp),0,12484
Citroen,2.1 TD (109 Hp),1999,25482
Citroen,2.0 Turbo C.T. (147 Hp),2000,12180
Citroen,2.0 HDi 16V (109 Hp),2002,39615
Citroen,2.0 HDi (109 Hp),2000,39135
Citroen,2.0 16V (136 Hp) Automatic,2001,33784
Citroen,2.0 16V (136 Hp),2001,46538
Citroen,2.0 16V (132 Hp),2001,18708
Citroen,2.0 (121 Hp),2000,39728
Citroen,1.9 TD (90 Hp),2000,32820
Citroen,1.8 (99 Hp),2001,6315
Citroen,2.1 TD (109 Hp),1998,36842
Citroen,2.0 Turbo C.T. (147 Hp),1998,20875
Citroen,2.0 16V (132 Hp),1998,42098
Citroen,2.0 (121 Hp),1998,6227
Citroen,1.9 TD (92 Hp),1998,35116
Citroen,1.9 TD (90 Hp),1998,43897
Citroen,1.8 (99 Hp),1998,43495
Citroen,A Spezial (56 Hp),1982,36770
Citroen,A 1.3 (65 Hp),1986,38880
Citroen,A 1.3 (65 Hp),1986,38880
Citroen,A 1.2 (60 Hp),1979,26770
Citroen,1.1 (56 Hp),1979,48857
Citroen,1.0 (56 Hp),1977,23586
Citroen,X 2 (65 Hp),1979,49229
Citroen,Birotor 2.0 (107 Hp),1975,14561
Citroen,1.2 (59 Hp),1979,37517
Citroen,1.1 (56 Hp),1979,48857
Citroen,1.0 (56 Hp),1977,23586
Citroen,21 F (115 Hp),1975,39975
Citroen,21 F (106 Hp),1972,24443
Citroen,21 F (100 Hp),1975,27911
Citroen,20 F (103 Hp),1972,21027
Citroen,20 F (99 Hp),1975,35094
Citroen,21 F (106 Hp),1972,24443
Citroen,20 F (91 Hp),1970,22785
Citroen,19 B (84 Hp),1975,19636
Citroen,19 (91 Hp),1975,48708
Citroen,21 F (100 Hp),1967,29718
Citroen,19 F (84 Hp),1967,49705
Citroen,20 (103 Hp),1968,18784
Citroen,19 Super (84 Hp),1967,14817
Citroen,19 F (91 Hp),1967,20432
Citroen,19 B (78 Hp),1967,47612
Citroen,19 P (75 Hp),1965,40111
Citroen,19 P (70 Hp),1965,8378
Citroen,19 F (80 Hp),1963,37040
Citroen,19 F (66 Hp),1962,9482
Citroen,19 (70 Hp),1962,21195
Citroen,19 (66 Hp),1961,46271
Citroen,19 (62 Hp),1960,21179
Citroen,1.6 BlueHDi (95 Hp) Automatic,0,9316
Citroen,1.6 BlueHDi (116 Hp),0,37082
Citroen,1.6 BlueHDi (95 Hp) Automatic,0,9316
Citroen,1.6 BlueHDi (95 Hp),0,9134
Citroen,1.6 BlueHDi (116 Hp),0,37082
Citroen,1.6 BlueHDi (95 Hp) Automatic,0,9316
Citroen,1.6 BlueHDi (95 Hp),0,9134
Citroen,2.0 HDi (163 Hp) L2 Automatic 8 Seat,2015,37956
Citroen,2.0 HDi (163 Hp) L2 Automatic,2015,39534
Citroen,2.0 HDi (163 Hp) L2 8 Seat,2015,46437
Citroen,2.0 HDi (163 Hp) L2,2015,6106
Citroen,2.0 HDi (163 Hp) L1 Automatic 8 Seat,2015,8167
Citroen,2.0 HDi (163 Hp) L1 Automatic,2015,40891
Citroen,2.0 HDi (163 Hp) L1 8 Seat,2015,26879
Citroen,2.0 HDi (163 Hp),2015,49545
Citroen,2.0 HDi (128 Hp) L2 8 Seat,2015,19218
Citroen,2.0 HDi (128 Hp) L2,2015,44753
Citroen,2.0 HDi (128 Hp) L1 8 Seat,2015,25522
Citroen,2.0 HDi (128 Hp) L1,2015,26871
Citroen,2.0 HDi (98 Hp) L1,2015,47105
Citroen,2.0 HDi (163 Hp) L2H1 Automatic,2015,9970
Citroen,2.0 HDi (163 Hp) L2H1,2015,38337
Citroen,2.0 HDi (163 Hp) L1H1 Automatic,2015,34831
Citroen,2.0 HDi (163 Hp) L1H1,2015,22668
Citroen,2.0 HDi (128 Hp) L2H2,2015,44790
Citroen,2.0 HDi (128 Hp) L2H1 6 Seat,2015,47341
Citroen,2.0 HDi (128 Hp) L2H1,2015,11141
Citroen,2.0 HDi (128 Hp) L1H1 29,2015,48348
Citroen,2.0 HDi (128 Hp) L1H1 27,2015,49675
Citroen,1.6 HDi (90 Hp) L2H1,2015,47838
Citroen,1.6 HDi (90 Hp) L1H1 29,2015,41689
Citroen,1.6 HDi (90 Hp) L1H1 27,2015,47130
Citroen,2.0 HDi (163 Hp) L2 DPF,2011,35470
Citroen,2.0 HDi (163 Hp) L1 DPF,2011,20974
Citroen,2.0 HDi (136 Hp) L2 DPF 9 Seat,2010,19734
Citroen,2.0 HDi (136 Hp) L2 DPF,2010,9663
Citroen,2.0 HDi (136 Hp) L1 DPF 9 Seat,2010,43168
Citroen,2.0 HDi (136 Hp) L1 DPF,2010,30475
Citroen,2.0 HDi (128 Hp) L2 DPF,2011,21482
Citroen,2.0 HDi (128 Hp) L1 DPF,2011,37675
Citroen,2.0 HDi (120 Hp) L2 DPF 9 Seat,2010,20625
Citroen,2.0 HDi (120 Hp) L2 DPF,2010,43524
Citroen,2.0 HDi (120 Hp) L2 9 Seat,2008,9878
Citroen,2.0 HDi (120 Hp) L2,2008,6665
Citroen,2.0 HDi (120 Hp) L1 DPF 9 Seat,2010,39550
Citroen,2.0 HDi (120 Hp) L1 DPF,2010,42359
Citroen,2.0 HDi (120 Hp) L1 9 Seat,2008,11465
Citroen,2.0 HDi (120 Hp) L1,2008,46582
Citroen,2.0 HDi (98 Hp) L1 DPF,2012,27815
Citroen,2.0 16V (140 Hp) L2 9 Seat,2010,35636
Citroen,2.0 16V (140 Hp) L2,2010,10311
Citroen,2.0 16V (140 Hp) L1 9 Seat,2010,44998
Citroen,2.0 16V (140 Hp) L1,2010,33005
Citroen,1.6 HDi (90 Hp) L2,2010,25641
Citroen,1.6 HDi (90 Hp) L1 9 Seat,2010,6361
Citroen,1.6 HDi (90 Hp) L1,2010,25206
Citroen,2.0 HDi (163 Hp) L2H1 DPF,2011,8799
Citroen,2.0 HDi (163 Hp) L1H1 DPF,2011,27757
Citroen,2.0 HDi (136 Hp) L2H1 DPF,2010,25198
Citroen,2.0 HDi (136 Hp) L1H1 DPF,2010,27783
Citroen,2.0 HDi (128 Hp) L1H1 DPF,2011,35487
Citroen,2.0 HDi (120 Hp) L2H2,2010,43996
Citroen,2.0 HDi (120 Hp) L2H1 DPF,2011,35836
Citroen,2.0 HDi (120 Hp) L2H1,2010,13035
Citroen,2.0 HDi (120 Hp) L1H1 DPF,2011,36588
Citroen,2.0 HDi (120 Hp) L1H1,2010,49213
Citroen,2.0 16V (140 Hp) L2H1,2011,23258
Citroen,2.0 16V (140 Hp) L1H1,2010,30055
Citroen,1.6 HDi (90 Hp) L2H1,2010,17020
Citroen,1.6 HDi (90 Hp) L1H1 DPF,2011,27840
Citroen,1.6 HDi (90 Hp) L1H1,2010,35677
Citroen,2.0 HDi 16V (109 Hp) 8 Seat,2006,32502
Citroen,2.0 HDi 16V (109 Hp),2006,49729
Citroen,2.0 (136 Hp) Automatic,2005,28762
Citroen,2.0 (136 Hp),2006,8288
Citroen,2.0 HDi (109 Hp) Long,2006,46519
Citroen,2.0 HDi (109 Hp),2006,30771
Citroen,2.0 HDi (94 Hp),2006,44134
Citroen,1.9D (70 Hp),2006,11412
Citroen,2.0 HDi (109 Hp) 9 Seat,2003,42432
Citroen,2.0 HDi (109 Hp),2003,31083
Citroen,2.0 HDi (94 Hp) 9 Seat,2001,28533
Citroen,2.0 HDi (94 Hp),2001,17836
Citroen,2.0 (136 Hp) Automatic 9 Seat,0,22506
Citroen,2.0 (136 Hp) Automatic,0,42885
Citroen,2.0 (136 Hp) 9 Seat,0,10173
Citroen,2.0 (136 Hp),0,13672
Citroen,1.9TD (92 Hp) 9 Seat,0,44520
Citroen,1.9TD (90 Hp) 9 Seat,0,7723
Citroen,1.9TD (90 Hp),0,39091
Citroen,1.9D (70 Hp) 9 Seat,0,44280
Citroen,1.6i (80 Hp) 9 Seat,0,6482
Citroen,1.6i (80 Hp),0,12544
Citroen,2.0 HDi (109 Hp),2003,31083
Citroen,2.0 HDi (94 Hp),2003,27954
Citroen,1.9TD (92 Hp),0,26734
Citroen,1.9TD (90 Hp),2001,44696
Citroen,1.9D (71 Hp),0,30349
Citroen,1.9D (70 Hp),2003,15278
Citroen,1.6i (80 Hp),0,12544
Citroen,11E (50 Hp),1985,14700
Citroen,1.1 (50 Hp),1985,35747
Citroen,0.6 (36 Hp),1982,25197
Citroen,0.6 (34 Hp),1986,28956
Citroen,0.6 (32 Hp),1978,26880
Citroen,1.5 D (57 Hp),2002,7892
Citroen,1.4 (75 Hp) Automatic,2002,48627
Citroen,1.4 (75 Hp),2002,19740
Citroen,1.1 (60 Hp),2002,19620
Citroen,1.6 16V (118 Hp),0,15172
Citroen,1.6 (98 Hp),0,31328
Citroen,1.5 D (57 Hp),0,43550
Citroen,1.4 (75 Hp) Automatic,2002,48627
Citroen,1.4 (75 Hp),0,36337
Citroen,1.1 (60 Hp),0,40682
Citroen,1.6 (90 Hp) Automatic,1999,16627
Citroen,1.5 D (58 Hp),1999,14006
Citroen,1.4 (75 Hp),1999,46992
Citroen,1.1 (60 Hp),1999,12528
Citroen,12 kWh (27 Hp),1999,39692
Citroen,1.6i (90 Hp) Automatic,1999,12279
Citroen,1.6 16V (118 Hp),1999,41799
Citroen,1.6 (90 Hp),1999,41666
Citroen,1.5 D (57 Hp),1999,8166
Citroen,1.4 (75 Hp) Automatic,1999,22518
Citroen,1.4 (75 Hp),1999,46992
Citroen,1.1 (60 Hp),1999,12528
Citroen,1.0 (45 Hp),1999,36800
Citroen,2.7 V6 (170 Hp),1972,18082
Citroen,75 kWh (136 Hp),0,19115
Citroen,50 kWh (136 Hp),0,10157
Citroen,2.0 BlueHDi (177 Hp) S&S Automatic,0,9583
Citroen,2.0 BlueHDi (177 Hp) Automatic,0,22994
Citroen,2.0 BlueHDi (150 Hp) S&S,0,9629
Citroen,2.0 BlueHDi (150 Hp),0,8538
Citroen,2.0 BlueHDi (145 Hp) Automatic,0,31173
Citroen,2.0 BlueHDi (145 Hp),0,36459
Citroen,2.0 BlueHDi (120 Hp) S&S Automatic,0,38197
Citroen,1.6 BlueHDi (116 Hp) S&S,0,22489
Citroen,1.5 BlueHDi (120 Hp),0,12312
Citroen,75 kWh (136 Hp),0,19115
Citroen,50 kWh (136 Hp),0,10157
Citroen,2.0 BlueHDi (177 Hp) S&S Automatic,0,9583
Citroen,2.0 BlueHDi (177 Hp) Automatic,0,22994
Citroen,2.0 BlueHDi (150 Hp) S&S,0,9629
Citroen,2.0 BlueHDi (150 Hp),0,8538
Citroen,2.0 BlueHDi (145 Hp) S&S Automatic,0,49966
Citroen,2.0 BlueHDi (145 Hp) S&S,0,40956
Citroen,2.0 BlueHDi (120 Hp) S&S Automatic,0,38197
Citroen,1.6 BlueHDi (116 Hp) S&S,0,22489
Citroen,1.6 BlueHDi (95 Hp) S&S Automatic,0,48098
Citroen,1.6 BlueHDi (95 Hp),0,9134
Citroen,1.5 BlueHDi (120 Hp),0,12312
Citroen,1.5 BlueHDi (102 Hp),0,32555
Citroen,50 kWh (136 Hp),0,10157
Citroen,2.0 BlueHDi (177 Hp) S&S Automatic,0,9583
Citroen,2.0 BlueHDi (177 Hp) Automatic,0,22994
Citroen,2.0 BlueHDi (150 Hp) S&S,0,9629
Citroen,2.0 BlueHDi (150 Hp),2020,15972
Citroen,1.6 BlueHDi (116 Hp) S&S,0,22489
Citroen,1.6 BlueHDi (95 Hp) S&S Automatic,0,48098
Citroen,1.6 BlueHDi (95 Hp),0,9134
Citroen,1.5 BlueHDi (120 Hp),0,12312
Citroen,11 (50 Hp),1985,22245
Citroen,17 RD (60 Hp),1988,16493
Citroen,16 GTI (115 Hp),1988,9364
Citroen,16 GTI (105 Hp),1986,29931
Citroen,14 RS (54 Hp) CAT,1988,11480
Citroen,11 RE (48 Hp),1988,47639
Citroen,1.0 E (45 Hp),1986,45869
Citroen,0.6 (33 Hp),1986,32857
Citroen,Super X (64 Hp),1981,34109
Citroen,14 GT (79 Hp),1982,15497
Citroen,11 E (57 Hp),1980,14898
Citroen,11 E (50 Hp),1981,38034
Citroen,0.6 (36 Hp),1981,9438
Citroen,3.0 V6 S (190 Hp) Automatic,2001,9970
Citroen,3.0 V6 S (190 Hp),2001,45518
Citroen,2.1 Turbo D12 (109 Hp),1999,30811
Citroen,2.0 Turbo CT (147 Hp),2001,13854
Citroen,2.0 i 16V (132 Hp) Automatic,2001,34711
Citroen,2.0 i 16V (132 Hp),2001,43850
Citroen,2.0 HDi (110 Hp),2001,11180
Citroen,2.0 HDi (90 Hp),2001,42959
Citroen,1.9 Turbo D (90 Hp) Automatic,2001,7215
Citroen,1.9 Turbo D (90 Hp),2001,47843
Citroen,1.8 i 16V (110 Hp),2001,42965
Citroen,1.8 i (90 Hp),2001,40212
Citroen,3.0 V6 S (190 Hp) Automatic,2001,9970
Citroen,3.0 V6 S (190 Hp),2001,45518
Citroen,2.1 Turbo D12V (109 Hp),2001,40097
Citroen,2.0 Turbo CT (147 Hp),2001,13854
Citroen,2.0 i 16V (132 Hp) Automatic,2001,34711
Citroen,2.0 i 16V (132 Hp),2001,43850
Citroen,2.0 i (121 Hp),0,30871
Citroen,2.0 HDi (109 Hp),2001,29576
Citroen,2.0 HDi (90 Hp),2001,42959
Citroen,1.9 Turbo D (90 Hp) Automatic,2001,7215
Citroen,1.9 Turbo D (90 Hp),2001,47843
Citroen,1.9 SD (75 Hp),2001,28391
Citroen,1.8 i 16V (112/106 Hp) LPG,2001,15584
Citroen,1.8 i 16V (110 Hp) Automatic,2001,40236
Citroen,1.8 i 16V (110 Hp),2001,42965
Citroen,1.8 i (90 Hp),2001,40212
Citroen,2.1 Turbo D12 (109 Hp),1998,45070
Citroen,2.0 Turbo CT (147 Hp),1998,23310
Citroen,2.0 i 16V (132 Hp),1998,24409
Citroen,2.0 i (121 Hp),1998,27729
Citroen,1.9 Turbo D (90 Hp),1998,31902
Citroen,1.8 i 16V (110 Hp),1998,32500
Citroen,1.8 i (103 Hp) Automatic,1998,15323
Citroen,1.8 i (103 Hp),1998,38456
Citroen,1.8 i (90 Hp),1998,19242
Citroen,3.0i V6 24V (190 Hp),1997,19114
